469.00		1363.26		1.53		108.00		811.90		158.00
470.00		1365.08		1.29		108.00		812.10		158.00
471.00		1367.07		1.46		108.00		812.30		158.00
472.00		1369.24		1.74		108.00		812.40		159.00
473.00		1371.44		1.67		109.00		812.60		160.00
474.00		1373.79		1.81		109.00		812.80		159.00
475.00		1375.52		1.21		109.00		813.00		160.00
476.00		1378.12		2.06		109.00		813.30		160.00
477.00		1380.90		2.24		109.00		813.50		161.00
478.00		1383.87		2.42		110.00		813.70		161.00
479.00		1386.64		2.34		110.00		813.90		161.00
480.00		1388.57		1.58		110.00		814.10		161.00
481.00		1391.04		2.05		110.00		814.30		161.00
482.00		1393.59		2.23		111.00		814.50		161.00
483.00		1395.98		2.06		111.00		814.60		161.00
484.00		1398.24		1.93		111.00		814.80		161.00
485.00		1400.39		1.82		111.00		814.90		161.00
486.00		1402.42		1.65		111.00		815.10		162.00
487.00		1407.06		1.90		112.00		815.20		162.00
488.00		1409.39		1.94		112.00		815.40		162.00
489.00		1411.61		1.83		112.00		815.50		162.00
490.00		1414.26		2.25		112.00		815.70		162.00
491.00		1417.87		2.44		113.00		815.90		162.00
492.00		1420.57		2.30		113.00		816.10		162.00
493.00		1423.40		2.43		113.00		816.30		163.00
494.00		1426.93		2.35		113.00		816.50		163.00
495.00		1429.57		2.30		113.00		816.60		163.00
496.00		1432.26		2.35		114.00		816.80		163.00
497.00		1434.58		2.29		114.00		817.00		163.00
498.00		1437.42		2.47		114.00		817.20		163.00
499.00		1440.22		2.28		114.00		817.40		163.00
500.00		1441.77		2.04		114.00		817.50		162.00
501.00		1444.21		2.02		115.00		817.70		162.00
502.00		1446.54		1.85		115.00		817.90		163.00
503.00		1448.75		1.75		115.00		818.10		163.00
504.00		1451.41		2.15		115.00		818.20		163.00
505.00		1454.15		2.28		116.00		818.40		163.00
506.00		1455.31		2.41		116.00		818.60		162.00
507.00		1458.28		2.54		116.00		818.80		160.00
508.00		1460.94		2.32		116.00		819.00		159.00
509.00		1462.64		2.16		116.00		819.30		159.00
